Crash ID,Agency,City,County,Crash Death Count,Crash Severity,Crash Year,Day of Week,Latitude,Longitude,Charge
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365020,College Station Police Department,College Station,Brazos,0,Not Injured,2016,Sunday,30.60026685,-96.34427404,No Data
15365997,"Department Of Public Safety, State Of Texas",Rural Wilson County,Wilson,0,Non-Incapacitating Injury,2016,Sunday,29.29664827,-97.96464471,DWI 3RD OR MORE
15366340,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.8579026,-95.52146968,DRIVING WHILE INTOXICATED
15366441,Houston Police Department,Houston,Harris,1,Killed,2016,Sunday,29.73386885,-95.37124524,No Data
15366441,Houston Police Department,Houston,Harris,1,Killed,2016,Sunday,29.73386885,-95.37124524,No Data
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,DRIVING WHILE INTOXICATED
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,No Data
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,NO DRIVER LICENSE WHEN UNLICENSED - NOT CDL
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,No Data
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,No Data
15366544,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Possible Injury,2016,Sunday,32.73018391,-97.59990652,No Data
15366570,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Sunday,29.35662499,-98.53413231,No Data
15366570,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Sunday,29.35662499,-98.53413231,No Data
15366570,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Sunday,29.35662499,-98.53413231,No Data
15366570,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Sunday,29.35662499,-98.53413231,DRIVING WHILE INTOXICATED 3RD OR MORE
15366889,Tomball Police Department,Tomball,Harris,0,Not Injured,2016,Sunday,30.09520562,-95.62067202,No Data
15366889,Tomball Police Department,Tomball,Harris,0,Not Injured,2016,Sunday,30.09520562,-95.62067202,No Data
15367793,Dallas Police Department,Dallas,Dallas,0,Incapacitating Injury,2016,Sunday,32.68833123,-96.6571587,"NO VALID TEXAS DRIVER'S LICENSE, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY"
15367793,Dallas Police Department,Dallas,Dallas,0,Incapacitating Injury,2016,Sunday,32.68833123,-96.6571587,No Data
15367793,Dallas Police Department,Dallas,Dallas,0,Incapacitating Injury,2016,Sunday,32.68833123,-96.6571587,No Data
15368045,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.23731484,-98.20669668,"ACC. INV. DAM. TO VEH. (BM), DWI (AM)/ EDINBURG POLICE"
15368045,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.23731484,-98.20669668,No Data
15368045,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.23731484,-98.20669668,No Data
15368045,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.23731484,-98.20669668,No Data
15368045,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.23731484,-98.20669668,No Data
15368608,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Not Injured,2016,Sunday,32.72942539,-97.59573621,"DRIVING WHILE INTOXICATED, UNLAWFUL CARRY OF WEAPON"
15368608,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Not Injured,2016,Sunday,32.72942539,-97.59573621,No Data
15368608,"Department Of Public Safety, State Of Texas",Rural Parker County,Parker,0,Not Injured,2016,Sunday,32.72942539,-97.59573621,No Data
15368653,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Sunday,32.90934112,-96.76888711,No Data
15368653,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Sunday,32.90934112,-96.76888711,No Data
15368718,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.48825496,-98.63241228,"DWI, FAILURE TO STOP GIVE INFO"
15368720,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.46539116,-98.29217529,DRIVING WHILE INTOXICATED
15370254,North Richland Hills Police Department,North Richland Hills,Tarrant,0,Not Injured,2016,Sunday,No Data,No Data,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,INTOXICATION ASSAULT
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370639,"Department Of Public Safety, State Of Texas",Rural Hill County,Hill,0,Incapacitating Injury,2016,Sunday,32.12825235,-97.37307903,No Data
15370674,Harris County Sheriff's Office,Rural Harris County,Harris,0,Possible Injury,2016,Sunday,29.6895204,-95.6437406,DRIVING WHILE INTOXICATED
15370674,Harris County Sheriff's Office,Rural Harris County,Harris,0,Possible Injury,2016,Sunday,29.6895204,-95.6437406,No Data
15370674,Harris County Sheriff's Office,Rural Harris County,Harris,0,Possible Injury,2016,Sunday,29.6895204,-95.6437406,No Data
15370674,Harris County Sheriff's Office,Rural Harris County,Harris,0,Possible Injury,2016,Sunday,29.6895204,-95.6437406,No Data
15370674,Harris County Sheriff's Office,Rural Harris County,Harris,0,Possible Injury,2016,Sunday,29.6895204,-95.6437406,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,DRIVING WHILE INTOXICATED
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15370950,Universal City Police Department,Universal City,Bexar,0,Incapacitating Injury,2016,Sunday,29.56054115,-98.32715607,No Data
15371178,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.90293482,-106.3905203,No Data
15371661,Fort Bend County Sheriff's Office,Rural Fort Bend County,Fort Bend,0,Not Injured,2016,Sunday,29.61032452,-95.56770436,"FAILED TO YIELD ROW STOP SIGN, DRIVING WHILE INTOXICATED"
15371661,Fort Bend County Sheriff's Office,Rural Fort Bend County,Fort Bend,0,Not Injured,2016,Sunday,29.61032452,-95.56770436,No Data
15371901,Baytown Police Department,Baytown,Harris,0,Not Injured,2016,Sunday,29.74415479,-94.96497319,D.W.I.
15371901,Baytown Police Department,Baytown,Harris,0,Not Injured,2016,Sunday,29.74415479,-94.96497319,No Data
15371901,Baytown Police Department,Baytown,Harris,0,Not Injured,2016,Sunday,29.74415479,-94.96497319,No Data
15372520,Waco Police Department,Waco,McLennan,0,Possible Injury,2016,Sunday,31.57164097,-97.14962085,No Data
15372520,Waco Police Department,Waco,McLennan,0,Possible Injury,2016,Sunday,31.57164097,-97.14962085,"DRIVING WHILE INTOXICATED, DRIVING WHILE LICENSE INVALID"
15372837,"Department Of Public Safety, State Of Texas",Rural Hockley County,Hockley,0,Not Injured,2016,Sunday,33.81253195,-102.1739282,DRIVING WHILE INTOXICATED; PC 49.04
15372837,"Department Of Public Safety, State Of Texas",Rural Hockley County,Hockley,0,Not Injured,2016,Sunday,33.81253195,-102.1739282,PUBLIC INTOXICATION
15372876,"Department Of Public Safety, State Of Texas",Paradise,Wise,0,Not Injured,2016,Sunday,33.15301469,-97.68788185,DRIVING WHILE INTOXICATED 1ST OFFENSE - 0.15 OR MORE
15372876,"Department Of Public Safety, State Of Texas",Paradise,Wise,0,Not Injured,2016,Sunday,33.15301469,-97.68788185,No Data
15372879,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.67317064,-95.26543912,No Data
15372879,Houston Police Department,Houston,Harris,0,Not Injured,2016,Sunday,29.67317064,-95.26543912,No Data
15373756,Waller Police Department,Waller,Waller,0,Not Injured,2016,Sunday,30.06202423,-95.93404244,No Data
15374035,Abilene Police Department,Abilene,Taylor,0,Not Injured,2016,Sunday,32.46946275,-99.72593263,DWI
15374142,Edinburg Police Department,Edinburg,Hidalgo,0,Possible Injury,2016,Sunday,26.25758521,-98.19432057,No Data
15374142,Edinburg Police Department,Edinburg,Hidalgo,0,Possible Injury,2016,Sunday,26.25758521,-98.19432057,PC 49.04-DRIVING WHILE INTOXICATED
15374142,Edinburg Police Department,Edinburg,Hidalgo,0,Possible Injury,2016,Sunday,26.25758521,-98.19432057,No Data
15374142,Edinburg Police Department,Edinburg,Hidalgo,0,Possible Injury,2016,Sunday,26.25758521,-98.19432057,No Data
15374142,Edinburg Police Department,Edinburg,Hidalgo,0,Possible Injury,2016,Sunday,26.25758521,-98.19432057,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,DWI
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374215,Arlington Police Department,Arlington,Tarrant,0,Possible Injury,2016,Sunday,32.70596646,-97.06404081,No Data
15374380,Harlingen Police Department,Harlingen,Cameron,0,Not Injured,2016,Sunday,26.16825147,-97.66768408,DWI
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,No Data
15374513,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Sunday,29.41825772,-98.55558571,DWI
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,"FAIL TO STOP AND GIVE INFORMATION, DRIVING WHILE INTOXICATED"
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15375183,Harris County Constable Precinct 8,Houston,Harris,0,Not Injured,2016,Sunday,29.56952769,-95.11109952,No Data
15377171,"Department Of Public Safety, State Of Texas",Rural Navarro County,Navarro,0,Incapacitating Injury,2016,Sunday,31.95409001,-96.80223471,DRIVING WHILE INTOXICATED  3RD
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,DRIVING WHILE INTOXICATED CASE # 16-012827
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,No Data
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,No Data
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,No Data
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,No Data
15377794,Killeen Police Department,Killeen,Bell,0,Non-Incapacitating Injury,2016,Sunday,31.07294048,-97.74042178,No Data
15377940,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.2368457,-98.20367454,DRIVING WHILE INTOXICATED
15377940,McAllen Police Department,McAllen,Hidalgo,0,Possible Injury,2016,Sunday,26.2368457,-98.20367454,No Data
15377988,"Department Of Public Safety, State Of Texas",Rural Marion County,Marion,0,Not Injured,2016,Sunday,32.85017484,-94.62626239,DRIVING WHILE INTOXICATED
15377988,"Department Of Public Safety, State Of Texas",Rural Marion County,Marion,0,Not Injured,2016,Sunday,32.85017484,-94.62626239,No Data
15379899,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.89796484,-95.42870044,DRIVING WHILE INTOXICATED
15379899,Harris County Sheriff's Office,Rural Harris County,Harris,0,Not Injured,2016,Sunday,29.89796484,-95.42870044,No Data
15385806,Pottsboro Police Department,Pottsboro,Grayson,0,Non-Incapacitating Injury,2016,Sunday,33.80204249,-96.6778579,DRIVING WHILE INTOXICATED 2ND
15385806,Pottsboro Police Department,Pottsboro,Grayson,0,Non-Incapacitating Injury,2016,Sunday,33.80204249,-96.6778579,No Data
15387114,Odessa Police Department,Odessa,Ector,0,Not Injured,2016,Sunday,31.87618089,-102.3095828,"DRIVING ON WRONG SIDE OF ROADWAY, DRIVING WHILE INTOXICATED, FAILED TO CONTROL SPEED TO AVOID ACCIDENT WITH FIXTURE"
15388486,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Possible Injury,2016,Sunday,31.20522571,-97.45015422,DRIVING WHILE INTOXICATED 2ND OFFENSE
15388486,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Possible Injury,2016,Sunday,31.20522571,-97.45015422,No Data
15388486,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Possible Injury,2016,Sunday,31.20522571,-97.45015422,No Data
15388486,"Department Of Public Safety, State Of Texas",Rural Bell County,Bell,0,Possible Injury,2016,Sunday,31.20522571,-97.45015422,No Data
15403541,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.79154484,-106.3233304,DRIVING WHILE INTOXICATED BAC >=.15
15403541,El Paso Police Department,El Paso,El Paso,0,Not Injured,2016,Sunday,31.79154484,-106.3233304,No Data
15405254,Laredo Police Department,Rural Webb County,Webb,1,Killed,2016,Sunday,27.4699479,-99.4479901,No Data
15413762,Ballinger Police Department,Ballinger,Runnels,0,Non-Incapacitating Injury,2016,Sunday,31.73869458,-99.95089184,"DISREGARD STOP SIGN, FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY, FAIL TO CONTROL SPEED"
15414361,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Sunday,29.71986451,-95.64421342,"NO DRIVERS LICENSE, FAIL TO MAINT FINANCIAL RESPONSIBILITY"
15414361,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Sunday,29.71986451,-95.64421342,No Data
15414361,Harris County Sheriff's Office,Rural Harris County,Harris,0,Non-Incapacitating Injury,2016,Sunday,29.71986451,-95.64421342,No Data
15421121,Donna Police Department,Donna,Hidalgo,0,Non-Incapacitating Injury,2016,Sunday,No Data,No Data,DRIVING UNDER THE INFLUENCE
15444618,Tarrant County Sheriff's Office,Rural Tarrant County,Tarrant,0,Not Injured,2016,Sunday,32.87264526,-97.49638346,DRIVING WHILE INTOXICATED
15466069,Northlake Police Department,Northlake,Denton,1,Killed,2016,Sunday,33.02645582,-97.2735408,INTOXICATION MANSLAUGHTER
15466069,Northlake Police Department,Northlake,Denton,1,Killed,2016,Sunday,33.02645582,-97.2735408,No Data
15364835,Katy Police Department,Katy,Harris,0,Not Injured,2016,Monday,29.81223387,-95.81310541,"DUTY UPON STRIKING PARKED VEHICLE OVER $200 DAMAGE, DWI"
15366648,Pharr Police Department,Pharr,Hidalgo,0,Not Injured,2016,Monday,26.19013706,-98.16912971,No Data
15368124,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.51685982,-98.46421503,No Data
15368124,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.51685982,-98.46421503,D.W.I 1ST
15368750,Houston Police Department,Houston,Harris,0,Non-Incapacitating Injury,2016,Monday,29.87081694,-95.3848637,"EVADING ARREST ON FOOT, FAILURE TO STOP AND GIVE INFORMATION, DRIVING WHILE INTOXICATED"
15371493,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Monday,32.53197422,-94.71681312,DRIVING WHILE INTOXICATED
15371493,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Monday,32.53197422,-94.71681312,No Data
15371493,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Monday,32.53197422,-94.71681312,No Data
15371493,Longview Police Department,Longview,Gregg,0,Not Injured,2016,Monday,32.53197422,-94.71681312,No Data
15372357,El Paso Police Department,El Paso,El Paso,0,Incapacitating Injury,2016,Monday,31.86985188,-106.4281634,No Data
15372357,El Paso Police Department,El Paso,El Paso,0,Incapacitating Injury,2016,Monday,31.86985188,-106.4281634,"FTMFR, NOL"
15372357,El Paso Police Department,El Paso,El Paso,0,Incapacitating Injury,2016,Monday,31.86985188,-106.4281634,No Data
15372357,El Paso Police Department,El Paso,El Paso,0,Incapacitating Injury,2016,Monday,31.86985188,-106.4281634,No Data
15372357,El Paso Police Department,El Paso,El Paso,0,Incapacitating Injury,2016,Monday,31.86985188,-106.4281634,No Data
15372581,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Monday,No Data,No Data,DWI
15372731,Harris County Constable Precinct 4,Houston,Harris,0,Not Injured,2016,Monday,29.94067815,-95.41066097,DRIVING WHILE INTOXICATED
15372731,Harris County Constable Precinct 4,Houston,Harris,0,Not Injured,2016,Monday,29.94067815,-95.41066097,No Data
15375234,San Antonio Police Department,San Antonio,Bexar,0,Incapacitating Injury,2016,Monday,29.48914339,-98.48312198,DWI-1ST
15375234,San Antonio Police Department,San Antonio,Bexar,0,Incapacitating Injury,2016,Monday,29.48914339,-98.48312198,No Data
15376741,El Paso Police Department,El Paso,El Paso,0,Possible Injury,2016,Monday,31.7643207,-106.4999484,DRIVING WHILE INTOXICATED
15379555,El Paso County Sheriff's Office,Rural El Paso County,El Paso,0,Not Injured,2016,Monday,31.80972467,-106.2434321,DRIVING WHILE INTOXICATED
15379555,El Paso County Sheriff's Office,Rural El Paso County,El Paso,0,Not Injured,2016,Monday,31.80972467,-106.2434321,No Data
15379555,El Paso County Sheriff's Office,Rural El Paso County,El Paso,0,Not Injured,2016,Monday,31.80972467,-106.2434321,No Data
15381613,Austin Police Department,Austin,Travis,0,Not Injured,2016,Monday,30.21781756,-97.69264769,DWI-ARRESTEDD
15381613,Austin Police Department,Austin,Travis,0,Not Injured,2016,Monday,30.21781756,-97.69264769,No Data
15383138,"Department Of Public Safety, State Of Texas",Rural Llano County,Llano,0,Incapacitating Injury,2016,Monday,30.55164572,-98.37599679,INTOXICATION ASSAULT
15383138,"Department Of Public Safety, State Of Texas",Rural Llano County,Llano,0,Incapacitating Injury,2016,Monday,30.55164572,-98.37599679,No Data
15386675,Dallas Police Department,Dallas,Dallas,0,Not Injured,2016,Monday,32.76551642,-96.79244228,No Data
15391599,"Department Of Public Safety, State Of Texas",Van Horn,Culberson,0,Possible Injury,2016,Monday,31.03817651,-104.8505571,"NO DRIVERS LICENSE, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, DRIVING WHILE INTOXICATED"
15392113,"Department Of Public Safety, State Of Texas",Rural Ellis County,Ellis,0,Possible Injury,2016,Monday,32.30153681,-96.86440753,No Data
15392113,"Department Of Public Safety, State Of Texas",Rural Ellis County,Ellis,0,Possible Injury,2016,Monday,32.30153681,-96.86440753,No Data
15392113,"Department Of Public Safety, State Of Texas",Rural Ellis County,Ellis,0,Possible Injury,2016,Monday,32.30153681,-96.86440753,DRIVING WHILE INTOXICATED - OPEN CONTAINER
15394318,Arlington Police Department,Arlington,Tarrant,0,Non-Incapacitating Injury,2016,Monday,32.72062197,-97.06255482,No Data
15394318,Arlington Police Department,Arlington,Tarrant,0,Non-Incapacitating Injury,2016,Monday,32.72062197,-97.06255482,No Data
15394318,Arlington Police Department,Arlington,Tarrant,0,Non-Incapacitating Injury,2016,Monday,32.72062197,-97.06255482,"INTOXICATION ASSAULT, UNRESTRAINED CHILD UNDER 8 YOA, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, NO VALID DL (UNLICENSED)"
15394318,Arlington Police Department,Arlington,Tarrant,0,Non-Incapacitating Injury,2016,Monday,32.72062197,-97.06255482,No Data
15402437,Houston Police Department,Houston,Harris,0,Not Injured,2016,Monday,29.79935486,-95.48481306,DWI
15402437,Houston Police Department,Houston,Harris,0,Not Injured,2016,Monday,29.79935486,-95.48481306,No Data
15402437,Houston Police Department,Houston,Harris,0,Not Injured,2016,Monday,29.79935486,-95.48481306,No Data
15402437,Houston Police Department,Houston,Harris,0,Not Injured,2016,Monday,29.79935486,-95.48481306,No Data
15402437,Houston Police Department,Houston,Harris,0,Not Injured,2016,Monday,29.79935486,-95.48481306,No Data
15416682,Arlington Police Department,Arlington,Tarrant,0,Not Injured,2016,Monday,32.67544556,-97.13492584,DWI
15416976,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Monday,29.43424676,-98.67846496,DWI
15367715,"Department Of Public Safety, State Of Texas",Rural Kaufman County,Kaufman,0,Not Injured,2016,Tuesday,32.70779716,-96.33950222,DRIVING WHILE INTOXICATED 1ST OFFENSE .15 OR MORE
15368676,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Tuesday,29.45913497,-98.63858228,DWI
15368676,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Tuesday,29.45913497,-98.63858228,No Data
15368676,San Antonio Police Department,San Antonio,Bexar,0,Possible Injury,2016,Tuesday,29.45913497,-98.63858228,No Data
15368722,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Tuesday,29.58656946,-98.63470775,NO CHARGES
15368722,San Antonio Police Department,San Antonio,Bexar,0,Not Injured,2016,Tuesday,29.58656946,-98.63470775,DRIVING WHILE INTOXICATED
15368743,Cedar Park Police Department,Cedar Park,Williamson,0,Not Injured,2016,Tuesday,30.48591437,-97.807112,"DRIVING WHILE INTOXICATED 3RD OR MORE, POSSESSION OF MARIJUANA"
15368743,Cedar Park Police Department,Cedar Park,Williamson,0,Not Injured,2016,Tuesday,30.48591437,-97.807112,No Data
15370172,Harlingen Police Department,Harlingen,Cameron,0,Not Injured,2016,Tuesday,26.16466712,-97.67908005,DRIVING WHILE INTOXICATED
15370227,Fort Worth Police Department,Fort Worth,Tarrant,0,Possible Injury,2016,Tuesday,32.69873848,-97.23663045,No Data
15370227,Fort Worth Police Department,Fort Worth,Tarrant,0,Possible Injury,2016,Tuesday,32.69873848,-97.23663045,No Data
15370227,Fort Worth Police Department,Fort Worth,Tarrant,0,Possible Injury,2016,Tuesday,32.69873848,-97.23663045,No Data
15370328,Plano Police Department,Plano,Collin,0,Non-Incapacitating Injury,2016,Tuesday,33.02712449,-96.70954732,DRIVING WHILE INTOXICATED- ARREST
15370328,Plano Police Department,Plano,Collin,0,Non-Incapacitating Injury,2016,Tuesday,33.02712449,-96.70954732,No Data
15370328,Plano Police Department,Plano,Collin,0,Non-Incapacitating Injury,2016,Tuesday,33.02712449,-96.70954732,No Data
15370328,Plano Police Department,Plano,Collin,0,Non-Incapacitating Injury,2016,Tuesday,33.02712449,-96.70954732,No Data
15370328,Plano Police Department,Plano,Collin,0,Non-Incapacitating Injury,2016,Tuesday,33.02712449,-96.70954732,No Data
15370409,Burkburnett Police Department,Burkburnett,Wichita,0,Not Injured,2016,Tuesday,34.08615652,-98.56371204,DUTY ON STRIKING UNATTENDED VEHICLE >=$200
15370409,Burkburnett Police Department,Burkburnett,Wichita,0,Not Injured,2016,Tuesday,34.08615652,-98.56371204,No Data
15370861,San Antonio Police Department,San Antonio,Bexar,0,Incapacitating Injury,2016,Tuesday,29.52044984,-98.49171696,FIRST DRIVING WHILE INTOXICATED
15371695,Nacogdoches Police Department,Nacogdoches,Nacogdoches,0,Not Injured,2016,Tuesday,31.61074307,-94.65773439,"FTMFR, DRIVING WHILE INTOXICATED, FAIL TO CONTROL SPEED, DWLI"
15371695,Nacogdoches Police Department,Nacogdoches,Nacogdoches,0,Not Injured,2016,Tuesday,31.61074307,-94.65773439,No Data
15372970,Harris County Sheriff's Office,Houston,Harris,0,Non-Incapacitating Injury,2016,Tuesday,29.6475215,-95.46373839,"EVADING ARREST (MOTOR VEHICLE), DRIVING WHILE INTOXICATED"
15372970,Harris County Sheriff's Office,Houston,Harris,0,Non-Incapacitating Injury,2016,Tuesday,29.6475215,-95.46373839,No Data
15374302,Del Rio Police Department,Del Rio,Val Verde,0,Not Injured,2016,Tuesday,29.35980571,-100.8769815,DRIVING WHILE INTOXICATED
15374302,Del Rio Police Department,Del Rio,Val Verde,0,Not Injured,2016,Tuesday,29.35980571,-100.8769815,No Data
15376589,Houston Police Department,Houston,Harris,0,Not Injured,2016,Tuesday,29.75307481,-95.37864309,No Data
15376997,Dallas Police Department,Dallas,Dallas,0,Possible Injury,2016,Tuesday,32.78229904,-96.81179047,No Data
